 TITLE = "SURFACE LOCATIONS AND CONTOURS"
 VARIABLES = "X", "Y", "Z", "Cp", "Cf", "Cfx", "Cfy", "Cfz"
DATASETAUXDATA Common.AngleOfAttack="3.0224"
DATASETAUXDATA Common.ReferenceMachNumber="  0.850"
DATASETAUXDATA Common.ReynoldsNumber="     5000000.0"
ZONE T="B0021-S6", I=   23, J=   23, K=1, F=POINT
 -0.410540112361073       5.181948215319053E-003  4.846209672869583E-003
  2.104106082361181E-005  1.834774205888295E-003
  0.854658653625443        1.11916536045458       0.647485869358643     
 -0.419285264882383       5.329842818703908E-003  4.978283997032967E-003
 -6.713387153861151E-005  1.902473642463235E-003
  5.385025084647309E-003  0.000000000000000E+000  0.744359173797046     
  0.593822565927713       3.770193802989917E-003  9.544191406998450E-004
  3.235429282622599E-004  3.633010513271441E-003
  4.331684873936823E-002  5.136148312830967E-002  0.723563288860767     
  0.306041349490171       5.386236969510246E-003  2.574447990932828E-003
  1.955656773985784E-003  4.308035842012502E-003
  8.149965401899965E-002  0.102543052968115       0.705653893309200     
  2.684118778403529E-002  6.884465878942003E-003  3.604011922428449E-003
  2.275916582690919E-003  5.406216071333328E-003
  0.119891462831287       0.153570942967616       0.690427638970941     
 -0.206425147931065       7.876251696616723E-003  4.396399948362046E-003
  2.017617424146575E-003  6.215804711562305E-003
  0.158448901772036       0.204470317107756       0.677681666986331     
 -0.392909580594156       8.305283701184996E-003  5.011474761440412E-003
  1.455733235907611E-003  6.460936373196138E-003
  0.197150115440228       0.255262674633228       0.667236612597715     
 -0.515990215267017       8.196539294237774E-003  5.404583704988290E-003
  8.038402650601479E-004  6.109629465526282E-003
  0.235969707122988       0.305970618319584       0.658864381784036     
 -0.586960818658562       7.568775799165243E-003  5.483446337004096E-003
  3.320949158741533E-004  5.206524400603187E-003
  0.274874259498067       0.356617873769849       0.652312675235290     
 -0.608109320851860       6.637845758907959E-003  5.245834140794498E-003
  1.850064853223879E-004  4.063002964152977E-003
  0.313831516978749       0.407227507720259       0.647327229690234     
 -0.602659848257141       5.765436552242777E-003  4.877556872883931E-003
  3.183786932402960E-004  3.057504308649526E-003
  0.352808315516366       0.457822819051357       0.643649455218025     
 -0.599096981065556       5.293669474774384E-003  4.655893588190472E-003
  4.476073632360029E-004  2.478959267915039E-003
  0.391773329808068       0.508426245344161       0.641019658551367     
 -0.613344249510621       5.233053350999145E-003  4.680247977452419E-003
  3.712920992297451E-004  2.311334770431470E-003
  0.430697482628332       0.559059231130180       0.639177569434647     
 -0.635797726412858       5.411604744555589E-003  4.869441845402409E-003
  1.401203379132746E-004  2.356770739050283E-003
  0.469558957904061       0.609738082082956       0.637901704144305     
 -0.648133878825957       5.610336811977463E-003  5.063555653109513E-003
 -8.981949857176755E-005  2.414169784702074E-003
  0.508362264903569       0.660460565294534       0.637128029752346     
 -0.639924754792913       5.721724869256788E-003  5.185909463964351E-003
 -2.303883774778042E-004  2.406532714624866E-003
  0.547114440830887       0.711221480844831       0.636829232226144     
 -0.612300706363993       5.732772547549889E-003  5.226795559924903E-003
 -2.767751617620129E-004  2.338521919187968E-003
  0.585820374267931       0.762016588578870       0.636976862167639     
 -0.570730304449278       5.667305606971459E-003  5.202365930227213E-003
 -2.512993668528083E-004  2.233962891151208E-003
  0.624484772855054       0.812841847153958       0.637542583212345     
 -0.521822716450601       5.556799547359000E-003  5.135132285362671E-003
 -1.821221514286031E-004  2.115483193815106E-003
  0.663112738099624       0.863693172612258       0.638498419370156     
 -0.472515738870735       5.437020800458420E-003  5.053588237286000E-003
 -9.764654545139096E-005  2.003223967693953E-003
  0.701711325218756       0.914565454218892       0.639817515762727     
 -0.429396769892798       5.330225512746522E-003  4.976906322430156E-003
 -1.939757962006386E-005  1.908227242336078E-003
  0.740286402630211       0.965454275147401       0.641472356758587     
 -0.398705720213498       5.248338079414694E-003  4.916728812317440E-003
  3.581689319223541E-005  1.835632733452941E-003
  0.778843844016908        1.01635522129750       0.643435440857481     
 -0.386066914477254       5.215448930934702E-003  4.896630142839476E-003
  4.751654208768009E-005  1.794899154173239E-003
  0.817389720890081        1.06726374547444       0.645679350723005     
 -0.399463095823023       5.246335422855224E-003  4.929493258223795E-003
 -2.708730258955653E-005  1.795382372718991E-003
  0.855929758496214        1.11817555307977       0.648176433656811     
 -0.408395361312468       5.352778382883979E-003  5.029050145312108E-003
 -9.188437610586011E-005  1.830969227932003E-003
  7.156287675726954E-003  0.000000000000000E+000  0.753198706182501     
  0.347097817727913       6.931793658357859E-003  2.664547696016705E-003
  2.671494955459587E-004  6.393635901795773E-003
  4.514517933937109E-002  5.125405993414096E-002  0.730460765877748     
  3.016584585774387E-003  7.779079752792036E-003  4.239879133415233E-003
  1.664380709477292E-003  6.306135392476834E-003
  8.336699691195458E-002  0.102340865329910       0.711031696447049     
 -0.293834457572495       8.587683231357645E-003  5.124293567332041E-003
  1.492822016141662E-003  6.727659410676456E-003
  0.121784487932256       0.153284397177097       0.694640707051739     
 -0.497350493592083       8.653249022440059E-003  5.515562702832374E-003
  9.816630222668123E-004  6.594969630422741E-003
  0.160359961810501       0.204107798070778       0.681017693176680     
 -0.627239922618587       8.299916879866084E-003  5.642882746481721E-003
  4.928169244364323E-004  6.066599212172653E-003
  0.199070103153826       0.254831933686779       0.669906644535678     
 -0.680916864401965       7.755595308852906E-003  5.615647979705785E-003
  1.386240239679054E-004  5.347386253367760E-003
  0.237888911146415       0.305478419017494       0.661034497454534     
 -0.683430022765029       7.044549769621356E-003  5.433998892480107E-003
  2.086156429215661E-006  4.483004923168011E-003
  0.276785335955894       0.356069466257142       0.654118791063918     
 -0.651196307244692       6.312570851973778E-003  5.165103430376791E-003
  6.638265796679726E-005  3.628477732799267E-003
  0.315729019393771       0.406626901558519       0.648877005970555     
 -0.611444342237179       5.781695589485311E-003  4.959804173560386E-003
  2.336197789756746E-004  2.962054734180015E-003
  0.354689113768927       0.457172654548617       0.645025341830245     
 -0.593640738775048       5.524072596065725E-003  4.882268429367027E-003
  3.223579614197973E-004  2.564160364509134E-003
  0.393635889412211       0.507728177644275       0.642280182973883     
 -0.605412577077519       5.475064350711890E-003  4.920947456020053E-003
  2.527430197510617E-004  2.386781671098780E-003
  0.432540933006076       0.558314396942871       0.640358017957103     
 -0.630510732078678       5.535187575296146E-003  5.022923508537884E-003
  7.769328632842409E-005  2.324328865360879E-003
  0.471382316257294       0.608947589949406       0.639017737802185     
 -0.646806409438202       5.606461356360224E-003  5.118799108144213E-003
 -1.000246011199303E-004  2.284797520567924E-003
  0.510162670251779       0.659626465144091       0.638189028205700     
 -0.641548552085063       5.657938563100482E-003  5.190703025778697E-003
 -2.208884522251779E-004  2.240553318639167E-003
  0.548888366014628       0.710346223826344       0.637842896114492     
 -0.615394766527595       5.679804847932553E-003  5.233213852227444E-003
 -2.776528629810251E-004  2.190106110473042E-003
  0.587564488457429       0.761102594329664       0.637949767697876     
 -0.574307510281220       5.677887215887668E-003  5.251367163183644E-003
 -2.861766610683891E-004  2.140011465491933E-003
  0.626196083967812       0.811891394874333       0.638480133745241     
 -0.525624093431160       5.660569246957265E-003  5.252021021112423E-003
 -2.659338471389805E-004  2.094659538525876E-003
  0.664788453482846       0.862708421971938       0.639404604935670     
 -0.476653424291028       5.633653853383865E-003  5.240571336537835E-003
 -2.328863479682069E-004  2.054320266008918E-003
  0.703348052798968       0.913548903685086       0.640694316743881     
 -0.433953742392007       5.602195451214583E-003  5.222853453895368E-003
 -1.978392900139924E-004  2.016743733861432E-003
  0.741880652180693       0.964408446097899       0.642319929651242     
 -0.403468180977203       5.565022358174359E-003  5.199579331024274E-003
 -1.680680634858321E-004  1.976259535942027E-003
  0.780392040473003        1.01528264979687       0.644251981922475     
 -0.390330432524313       5.530503374805350E-003  5.180300602879275E-003
 -1.532870602269601E-004  1.930662145407362E-003
  0.818888114769176        1.06616704675575       0.646460908024707     
 -0.401971482617965       5.487598988399141E-003  5.154461440838471E-003
 -1.828981242486654E-004  1.873984575319389E-003
  0.857374605712499        1.11705728947086       0.648916871306662     
 -0.408924533858986       5.530630176213702E-003  5.203466001779735E-003
 -2.055562534434190E-004  1.862675049770713E-003
  9.513854980468750E-003  0.000000000000000E+000  0.756803932067008     
  6.961748485756339E-002  6.188219356920348E-003  3.290890843275594E-003
 -3.966147488600101E-004  5.225590206665199E-003
  4.756508322409379E-002  5.113214478453990E-002  0.733764145301891     
 -0.311282944916913       6.233170528874761E-003  4.189156183246346E-003
  6.503350134717285E-004  4.569513068659995E-003
  8.581885960117733E-002  0.102114551915630       0.714070875117662     
 -0.556239969259087       6.549376992873707E-003  4.638534558080836E-003
  5.626687827954539E-004  4.589307136065394E-003
  0.124248088359388       0.152967314386836       0.697446775433794     
 -0.699544388847944       6.605134122952563E-003  4.818874019274898E-003
  3.303780044498051E-004  4.505230331817174E-003
  0.162825673746506       0.203710525191865       0.683614500169733     
 -0.765362806656147       6.525856823301241E-003  4.901377970571972E-003
  1.400493027347292E-004  4.306238202958896E-003
  0.201524520010692       0.254364277324924       0.672296703244860     
 -0.763446677950236       6.465018171720533E-003  5.003313579757143E-003
  1.206524907066774E-006  4.094302349313263E-003
  0.240317531398495       0.304948663778108       0.663216038579002     
 -0.725361965051579       6.421914229791378E-003  5.135830653676143E-003
 -6.442947901768369E-005  3.854876744305969E-003
  0.279177612158072       0.355483777545621       0.656095160091492     
 -0.671116074389349       6.477428298924951E-003  5.350746231852706E-003
 -8.774211189696557E-005  3.649505918864596E-003
  0.318077666537062       0.405989711620986       0.650656721701830     
 -0.625803093512123       6.623833662486995E-003  5.633950629033734E-003
 -1.017342006789575E-004  3.481870596434980E-003
  0.356990598783111       0.456486558997736       0.646623377329515     
 -0.610160004774073       6.666119760503646E-003  5.807386720136785E-003
 -1.478354820890819E-004  3.269488769577225E-003
  0.395889313143878       0.506994412669424       0.643717780894044     
 -0.617624330720230       6.552976825151572E-003  5.819445290465625E-003
 -2.167559967853760E-004  3.004759328150695E-003
  0.434746713867003       0.557533365629570       0.641662586314917     
 -0.634324046331130       6.361927041200148E-003  5.733481346208193E-003
 -2.920126724299078E-004  2.741538970975372E-003
  0.473541164240650       0.608119432411790       0.640220899685886     
 -0.644649032759345       6.182744364583369E-003  5.630545178900745E-003
 -3.609413859898147E-004  2.528440266651509E-003
  0.512272863715014       0.658752313709957       0.639317635797712     
 -0.638448493472945       6.103010770130455E-003  5.594590748996254E-003
 -4.289918441826609E-004  2.400679239131836E-003
  0.550947470780856       0.709427631758085       0.638918161615409     
 -0.615241369787248       6.129144259654367E-003  5.638489114795692E-003
 -4.985533157020843E-004  2.350594488504353E-003
  0.589570643928846       0.760141008790074       0.638987844103992     
 -0.580122679008885       6.227930491350342E-003  5.737158010710542E-003
 -5.684752089045671E-004  2.355625628594682E-003
  0.628148041649715       0.810888067039898       0.639492050228473     
 -0.539442610714367       6.358388380263056E-003  5.857223484297533E-003
 -6.347435555672828E-004  2.391471611356387E-003
  0.666685322434177       0.861664428741511       0.640396146953868     
 -0.498966979481398       6.475648791319923E-003  5.962219896058894E-003
 -6.884140719226931E-004  2.431470181832687E-003
  0.705188144772948       0.912465716128873       0.641665501245190     
 -0.463095180343790       6.551449283842417E-003  6.031584921008054E-003
 -7.206603488535546E-004  2.454000758153482E-003
  0.743662167156746       0.963287551435939       0.643265480067452     
 -0.435947167281359       6.560017663356526E-003  6.047055699935538E-003
 -7.240719812682180E-004  2.437758985496526E-003
  0.782113048076289        1.01412555689667       0.645161450385669     
 -0.420932608229581       6.483415445035895E-003  5.996889880229468E-003
 -6.931492073399611E-004  2.364641996940633E-003
  0.820546446022293        1.06497535474503       0.647318779164854     
 -0.423477240918905       6.277705061097984E-003  5.840818871944250E-003
 -6.352634922104415E-004  2.211527986424715E-003
  0.858968019485474        1.11583256721497       0.649702833370022     
 -0.422753667723542       6.195637391067987E-003  5.788385181234023E-003
 -5.855807750058292E-004  2.130167794145258E-003
ZONE T="B0022-S6", I=   29, J=   23, K=1, F=POINT
  7.098913192749023E-003  0.000000000000000E+000  0.601211806414058     
   1.05480704267376       3.087949097999399E-004  1.420412181683489E-004
  1.321340355107959E-004 -2.402481744347628E-004
  1.214326864760065E-002  0.000000000000000E+000  0.562989694934209     
   1.03788395173961       4.944339031234592E-004  1.863553633516481E-004
  1.372379830546656E-004 -4.369236765329396E-004
  1.827357886825143E-002  0.000000000000000E+000  0.525728215877920     
   1.00001720715738       8.429897869630662E-004  2.886514027919664E-004
  1.434051730625179E-004 -7.789397312560035E-004
  2.562679550594087E-002  0.000000000000000E+000  0.490324927961979     
  0.939955614131111       1.391031473356238E-003  4.860189801887366E-004
  1.518010830406356E-004 -1.294492387753446E-003
  3.430930000429700E-002  0.000000000000000E+000  0.457650176955510     
  0.855216069867701       2.157663492100529E-003  8.380883723163451E-004
  1.641793489847582E-004 -1.981455214406455E-003
  4.436537564578694E-002  0.000000000000000E+000  0.428384479056992     
  0.743833216398847       3.155967290030430E-003  1.415172519640442E-003
  1.705340953867965E-004 -2.815729816176820E-003
  5.583720920845930E-002  0.000000000000000E+000  0.403109207655483     
  0.608230500309666       4.402695544796363E-003  2.314044355186839E-003
  1.386344567517035E-004 -3.742954350482895E-003
  6.887206118001890E-002  0.000000000000000E+000  0.382485684760720     
  0.453297432466092       5.710178588630341E-003  3.526592958755875E-003
  1.168714380030233E-005 -4.491007128470815E-003
  8.362708822681927E-002  0.000000000000000E+000  0.366680959237518     
  0.298938684619571       6.525247714868172E-003  4.627541529469509E-003
 -2.316605966051462E-004 -4.594676321723636E-003
  0.100248213806760       0.000000000000000E+000  0.354919044692284     
  0.182715173808851       6.389547257650240E-003  5.006593437760633E-003
 -4.052210621685488E-004 -3.949193866790142E-003
  0.118859816052625       0.000000000000000E+000  0.345131085363279     
  0.113235043360680       6.094938543487334E-003  5.105954149927888E-003
 -4.253786055291167E-004 -3.300993957837518E-003
  0.139595348153745       0.000000000000000E+000  0.336222531476153     
  5.139316108831311E-002  6.002019152971095E-003  5.284672708597690E-003
 -4.091755985946398E-004 -2.815855750060598E-003
  0.162593912298245       0.000000000000000E+000  0.328377299729168     
 -1.507423875070666E-002  5.832724419163876E-003  5.347225293055925E-003
 -3.830152524436714E-004 -2.298076398122801E-003
  0.187968088284746       0.000000000000000E+000  0.321733565936899     
 -7.309717960878943E-002  5.498607663959400E-003  5.199439130546995E-003
 -3.329899001283007E-004 -1.757736241960752E-003
  0.215789846271634       0.000000000000000E+000  0.316303139198365     
 -0.117956800909316       5.090216506898392E-003  4.920095434594109E-003
 -2.651007476779428E-004 -1.277766252163386E-003
  0.246092860534191       0.000000000000000E+000  0.311994131863356     
 -0.154638286706477       4.772315391501194E-003  4.681603154591201E-003
 -2.031285720070839E-004 -9.035069906288856E-004
  0.278927188320985       0.000000000000000E+000  0.308884135273363     
 -0.187849389600687       4.512411125012096E-003  4.470185813800960E-003
 -1.499348948716850E-004 -5.973378261297305E-004
  0.314323297071479       0.000000000000000E+000  0.307054326093419     
 -0.214835439608263       4.269035394408806E-003  4.254191352387038E-003
 -9.721712227586778E-005 -3.421519649613196E-004
  0.352271217048976       0.000000000000000E+000  0.306494306208437     
 -0.233869455432626       4.043216750766251E-003  4.040420262464432E-003
 -4.711828184560793E-005 -1.427783732207798E-004
  0.392714310971613       0.000000000000000E+000  0.307078230533532     
 -0.247073903823843       3.847891679867866E-003  3.847882918237691E-003
 -8.180646345486935E-006  7.103212703439059E-007
  0.435536757603753       0.000000000000000E+000  0.308672844756907     
 -0.258496350934861       3.678300476766159E-003  3.676779315699656E-003
  1.706661226010219E-005  1.043886572731280E-004
  0.480552775407954       0.000000000000000E+000  0.311252713547350     
 -0.268891595389256       3.521275888462384E-003  3.516348830651355E-003
  3.402299917571269E-005  1.830770858695713E-004
  0.527513915231375       0.000000000000000E+000  0.314753988720545     
 -0.276486328630189       3.373363196306036E-003  3.364453230956637E-003
  4.575657606565801E-005  2.407073880134752E-004
  0.576112439786712       0.000000000000000E+000  0.319056976021557     
 -0.281289281633935       3.245030043374224E-003  3.232561703150565E-003
  5.126615017489752E-005  2.795292463623117E-004
  0.625987368569372       0.000000000000000E+000  0.324001662982117     
 -0.284891526005559       3.152927385757825E-003  3.137477457625108E-003
  5.013844315515197E-005  3.076888676470719E-004
  0.676733632230371       0.000000000000000E+000  0.329534676688455     
 -0.289941492734286       3.083839025382713E-003  3.065279160447507E-003
  4.665118019901415E-005  3.345900034156237E-004
  0.727915000221644       0.000000000000000E+000  0.335678424392760     
 -0.293215389467785       3.024797723604699E-003  3.002641168746891E-003
  4.263556175072088E-005  3.629455735295232E-004
  0.779079550648477       0.000000000000000E+000  0.342439967883918     
 -0.296898579703514       2.933758277235913E-003  2.907541062684131E-003
  4.273239878149536E-005  3.889942675030628E-004
  0.829776048660278       0.000000000000000E+000  0.349806616722759     
 -0.288914717726126       2.942328947707427E-003  2.914173417391434E-003
  3.021216320644107E-005  4.049446321172943E-004
  4.551949640729231E-002  5.098149646541546E-002  0.613278564810770     
  0.898291276399985       1.563269661756743E-003  9.913667474982057E-004
  1.193383333581122E-003 -1.919380797410468E-004
  5.062929844103527E-002  5.089135310201207E-002  0.583260837613416     
  0.876710173492559       1.775836867422189E-003  1.145971804381721E-003
  1.297649056390387E-003 -3.955403009897895E-004
  5.678497596208293E-002  5.080845392858025E-002  0.554114629811548     
  0.831768768304462       2.078795221768274E-003  1.384389224007811E-003
  1.394699768372813E-003 -6.779886478389441E-004
  6.412106221763264E-002  5.073440641225269E-002  0.526428734894491     
  0.764158855096299       2.476323447057983E-003  1.709752948819892E-003
  1.488152614223333E-003 -9.971581946868183E-004
  7.274347567433929E-002  5.066971452273818E-002  0.500691167585896     
  0.672257585827732       2.933429499644225E-003  2.112304337130824E-003
  1.545332411910976E-003 -1.324811969080399E-003
  8.270035925292336E-002  5.061264216913438E-002  0.477099957013455     
  0.557245504978180       3.420885623839975E-003  2.576610440700452E-003
  1.544558858967917E-003 -1.636421406439111E-003
  9.403446531893742E-002  5.056082805780769E-002  0.455759853477178     
  0.424426068125655       3.928682499476021E-003  3.103208949613482E-003
  1.467661161332629E-003 -1.910657246144294E-003
  0.106887577411446       5.051529149396470E-002  0.437122091592349     
  0.282601064767759       4.324931896017487E-003  3.586568088904559E-003
  1.251452208811376E-003 -2.067711928171341E-003
  0.121411358974454       5.047731916859879E-002  0.421397768089474     
  0.152669616900307       4.444850564856394E-003  3.852648503699452E-003
  9.139425316524791E-004 -2.019530910801626E-003
  0.137748996468226       5.044706123787086E-002  0.408240993826706     
  6.237134852771573E-002  4.292648672017316E-003  3.844266481919300E-003
  5.995022719259722E-004 -1.813572403660637E-003
  0.156025509529510       5.042364721430311E-002  0.396514300455893     
  9.937037086765320E-003  4.160301915196691E-003  3.804170759140565E-003
  4.003441981233725E-004 -1.635885504525943E-003
  0.176372900236613       5.040573803023699E-002  0.385615994157111     
 -4.072733027921317E-002  4.152179931373738E-003  3.856892876575283E-003
  2.475039876505079E-004 -1.517800150620218E-003
  0.198930586179200       5.039197304173671E-002  0.375745902963157     
 -9.821453854419966E-002  4.133971753120368E-003  3.895081177500388E-003
  9.678238025887915E-005 -1.381556458184285E-003
  0.223814633452711       5.037988819201120E-002  0.367046069371060     
 -0.148730185943026       4.046534637773591E-003  3.861739227146552E-003
 -3.140204401433160E-005 -1.208481124325374E-003
  0.251102267880337       5.036530768023989E-002  0.359521087770965     
 -0.186914500488604       3.929502965184803E-003  3.789976911143833E-003
 -1.253462671835955E-004 -1.030221762387085E-003
  0.280832581174774       5.034210086285048E-002  0.353057303286772     
 -0.218603882589265       3.840577666325894E-003  3.736352948657563E-003
 -1.956919129906992E-004 -8.668380063940580E-004
  0.313053198996882       5.030900447234844E-002  0.347743389104501     
 -0.248666938035861       3.758211919764299E-003  3.683828193390685E-003
 -2.468385790720207E-004 -7.018813228175311E-004
  0.347790775514486       5.026704118642302E-002  0.343693206020054     
 -0.272666783252369       3.654020201229929E-003  3.605472764200126E-003
 -2.685786303273259E-004 -5.294292180631964E-004
  0.385032268962397       5.021835276430887E-002  0.340934651169805     
 -0.287444745267290       3.533694255298005E-003  3.505425178098979E-003
 -2.589829376911732E-004 -3.632041418551183E-004
  0.424718902959468       5.016636098165669E-002  0.339384997535008     
 -0.295454621081584       3.423809719135241E-003  3.409032842152861E-003
 -2.303644361743280E-004 -2.188613728235580E-004
  0.466735490296026       5.011406446228680E-002  0.338946083194165     
 -0.301827842261000       3.333786750308380E-003  3.326656327877961E-003
 -1.954487655663048E-004 -9.639270076016708E-005
  0.510901540945448       5.006216670131143E-002  0.339615645906390     
 -0.307394924941853       3.250111635522209E-003  3.246359206345488E-003
 -1.558077252124738E-004  1.007469586936729E-005
  0.556975126996771       5.001139599606713E-002  0.341348015203508     
 -0.309897767440388       3.166169700914637E-003  3.162619916045544E-003
 -1.120275625049637E-004  9.957744152746060E-005
  0.604656243363048       4.996248055938853E-002  0.344034962053602     
 -0.309603869490747       3.091636902781553E-003  3.086179578002128E-003
 -7.090568183334811E-005  1.693715892559051E-004
  0.653592210698387       4.991640701283110E-002  0.347518966998358     
 -0.308961835166813       3.041155092599308E-003  3.032706382867064E-003
 -4.043926180515560E-005  2.228922579739560E-004
  0.703387839047088       4.987602513659697E-002  0.351729566543222     
 -0.310760655872327       3.003198845878179E-003  2.991109926646666E-003
 -1.968545758198937E-005  2.684719675489231E-004
  0.753618632652668       4.984547404815180E-002  0.356659251981486     
 -0.311010356841416       2.963610040675474E-003  2.947350945101759E-003
 -5.041401622504145E-006  3.099701015742166E-004
  0.803844901088595       4.982922901420641E-002  0.362280033371195     
 -0.311250793310473       2.883137072109475E-003  2.862166771468537E-003
  1.474401904159176E-005  3.467900845985513E-004
  0.853626527428447       4.983183144984455E-002  0.368542069441120     
 -0.299255551276825       2.892943290181124E-003  2.869810139196489E-003
  7.524621896960202E-006  3.650397584295680E-004
  8.400826998274280E-002  0.101910430475322       0.622196625890224     
  0.789864494230535       3.199567150507836E-003  2.027872979047212E-003
  2.467359567293774E-003 -1.926081440201748E-004
  8.916184652709686E-002  0.101748245654798       0.599008908674178     
  0.764500554975499       2.458789751652533E-003  1.606036795179945E-003
  1.807767049191140E-003 -4.452764885084504E-004
  9.532499176609478E-002  0.101598711605848       0.576585752141799     
  0.709696741652735       2.765419791113623E-003  1.885311986012230E-003
  1.865730759549714E-003 -7.824283157910268E-004
  0.102629864936799       0.101464629862038       0.555285969624869     
  0.631899985948354       3.153911673455416E-003  2.251114576794977E-003
  1.916904757570312E-003 -1.097778737498508E-003
  0.111181512071942       0.101346943808397       0.535318178207096     
  0.536847916628277       3.511773212721705E-003  2.628201541020804E-003
  1.893818756717899E-003 -1.355934465255998E-003
  0.121031298675063       0.101242685642089       0.516541661976059     
  0.433465596573852       3.808526690958017E-003  2.975262224107162E-003
  1.795024839617040E-003 -1.559030493190671E-003
  0.132223014887119       0.101147727009366       0.498718152216876     
  0.327454688785418       4.069524677725654E-003  3.302128970654399E-003
  1.631510687297209E-003 -1.730649658659429E-003
  0.144893178671803       0.101063912220606       0.482121999637162     
  0.222555562331060       4.251311887992947E-003  3.574507048437155E-003
  1.391502496361832E-003 -1.833104724853997E-003
  0.159188247510737       0.100993469348749       0.466970592193615     
  0.130105244015274       4.304315902913475E-003  3.736685266849389E-003
  1.105111086274937E-003 -1.828400419923598E-003
  0.175248659508379       0.100936860660281       0.453210213623322     
  6.010686781677129E-002  4.256908356420027E-003  3.789780801930072E-003
  8.401149201587860E-004 -1.747294236586247E-003
  0.193199393112481       0.100892545701826       0.440383354556796     
  4.668725612755804E-003  4.241522930529643E-003  3.845730059019974E-003
  6.344840227247599E-004 -1.672814128427306E-003
  0.213170992999109       0.100858427566993       0.428284170886161     
 -5.545075377967647E-002  4.287939138948447E-003  3.948125959967020E-003
  4.519280744270066E-004 -1.610740351237637E-003
  0.235301710937316       0.100832456665582       0.417120364602355     
 -0.119261242964392       4.307558039221127E-003  4.024754276765949E-003
  2.718229788810914E-004 -1.510801622008984E-003
  0.259708554830405       0.100810266245327       0.407034745523415     
 -0.174212310622191       4.258903712436878E-003  4.032938886013609E-003
  1.135122624668021E-004 -1.364104006209793E-003
  0.286471844306164       0.100784113405204       0.398033319483072     
 -0.215868977278577       4.180250476945068E-003  4.002582700506849E-003
 -1.087606660068325E-005 -1.205697925177808E-003
  0.315635371281001       0.100743066335770       0.390000145550741     
 -0.250848363820695       4.127167677195420E-003  3.987225841492636E-003
 -1.133769349810188E-004 -1.059570099254549E-003
  0.347245090952177       0.100684762007545       0.383032899431744     
 -0.284510611081458       4.077611857103537E-003  3.969949192016264E-003
 -2.013872118027801E-004 -9.087711818291077E-004
  0.381324708990485       0.100611120876726       0.377269850788622     
 -0.312009739689585       3.998461683568665E-003  3.920027592345547E-003
 -2.624705746999809E-004 -7.430940099563452E-004
  0.417858884749197       0.100526009708655       0.372771592201276     
 -0.329231225716646       3.891092978607678E-003  3.837686972799279E-003
 -2.891367393655014E-004 -5.737274726956686E-004
  0.456787415335482       0.100435522126109       0.369496698706772     
 -0.338100467254954       3.782926103627032E-003  3.748641087512196E-003
 -2.894333319426566E-004 -4.176700239169106E-004
  0.497996067100273       0.100345058781754       0.367383048064299     
 -0.343927546158239       3.686102069858802E-003  3.665270355137851E-003
 -2.755855770680852E-004 -2.778385914106303E-004
  0.541309360785115       0.100255893470371       0.366450415557742     
 -0.347814539039086       3.586327071203810E-003  3.574511973507340E-003
 -2.491669722686961E-004 -1.500727584620480E-004
  0.586491681153419       0.100169215575626       0.366672580529425     
 -0.347491322972307       3.478260035840936E-003  3.471714744433865E-003
 -2.100365483302406E-004 -3.707099370410253E-005
  0.633250792803197       0.100086158405891       0.367957528626284     
 -0.343435551426886       3.375187976172005E-003  3.370639625322860E-003
 -1.660163257386921E-004  5.586564496780062E-005
  0.681242616430472       0.100008234084857       0.370158352644316     
 -0.338654269018227       3.295853936589629E-003  3.290786048694283E-003
 -1.289759912993531E-004  1.294045853931286E-004
  0.730082189208693       9.993990377691815E-002  0.373196252248261     
 -0.336260903593092       3.229667255446434E-003  3.222429773484028E-003
 -1.014522493190097E-004  1.907993107290900E-004
  0.779356907236046       9.988759636117531E-002  0.377042020005200     
 -0.332161027398817       3.161073524132535E-003  3.150611844324407E-003
 -8.050902578913124E-005  2.440269004452632E-004
  0.828639278391812       9.985841547314835E-002  0.381641678922049     
 -0.327767494076299       3.048380261298270E-003  3.034117413383360E-003
 -5.284781357628383E-005  2.897599832222877E-004
  0.877500318142314       9.985966720756508E-002  0.386917488469240     
 -0.310910175209862       3.034981441966035E-003  3.018622830438130E-003
 -5.634474797926856E-005  3.096026970345657E-004
  0.122558013300717       0.152792357530170       0.628361970046939     
  0.659060428082767       4.002417099351056E-003  2.532414042901226E-003
  3.095565963077723E-003 -1.539256987285708E-004
  0.127737622230224       0.152574740790841       0.610781119772060     
  0.634231591838919       2.838491217238448E-003  1.873800299979045E-003
  2.081150087465556E-003 -4.633779662223442E-004
  0.133893491076818       0.152373785988508       0.593846777355886     
  0.584032421020182       3.113564714131239E-003  2.168534757768105E-003
  2.075591160742968E-003 -8.268395049103697E-004
  0.141155196990614       0.152193180041120       0.577750362598177     
  0.516114767410796       3.430169207796418E-003  2.517129876345457E-003
  2.040344927682817E-003 -1.125660053392147E-003
  0.149626561916633       0.152034254492049       0.562505170281887     
  0.438767636338593       3.665602528183611E-003  2.822479161502821E-003
  1.931378739853808E-003 -1.319101755267246E-003
  0.159361526847170       0.151893202826294       0.547751891176149     
  0.363162078086942       3.827603050428121E-003  3.061814678944462E-003
  1.787483241704128E-003 -1.442476912839082E-003
  0.170405245097287       0.151764524306138       0.533028594630088     
  0.290412114255568       3.979643093501520E-003  3.280671360578595E-003
